datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,date,year,month,weekday,hour,relative_humidity,australian_atemp,normal_australian_atemp,normal_atemp,normal_avg_atemp,winter,spring,summer,fall,Good,Normal,Bad,agg_climate,winter,spring,summer,fall,Good,Normal,Bad,hour_categor,results_count_predict
16/05/2011 14:00,spring,not holiday,workingday,Good,27.88,31.82,51,0,16/05/2011,2011,5,2,14,0.51,30.17696183,0.449181948,0.739167862,0.594174905,0,1,0,0,1,0,0,2.594174905,0,1,0,0,1,0,0,14,267.1803036
16/05/2011 15:00,spring,not holiday,workingday,Good,29.52,33.335,51,0,16/05/2011,2011,5,2,15,0.51,32.44356757,0.485769118,0.782639885,0.634204502,0,1,0,0,1,0,0,2.634204502,0,1,0,0,1,0,0,15,289.0439069
16/05/2011 16:00,spring,not holiday,workingday,Bad,24.6,28.79,78,16.9979,16/05/2011,2011,5,2,16,0.78,40.43655005,0.614790502,0.652223816,0.633507159,0,1,0,0,0,0,1,2.633507159,0,1,0,0,0,0,1,16,347.7711382
16/05/2011 17:00,spring,not holiday,workingday,Good,23.78,27.275,88,15.0013,16/05/2011,2011,5,2,17,0.88,38.80769632,0.588497818,0.608751793,0.598624806,0,1,0,0,1,0,0,2.598624806,0,1,0,0,1,0,0,17,440.7971575
16/05/2011 18:00,spring,not holiday,workingday,Bad,23.78,27.275,83,12.998,16/05/2011,2011,5,2,18,0.83,36.92090982,0.558041627,0.608751793,0.58339671,0,1,0,0,0,0,1,2.58339671,0,1,0,0,0,0,1,18,408.0180927
16/05/2011 19:00,spring,not holiday,workingday,Good,23.78,27.275,83,16.9979,16/05/2011,2011,5,2,19,0.83,39.72083982,0.603237628,0.608751793,0.605994711,0,1,0,0,1,0,0,2.605994711,0,1,0,0,1,0,0,19,339.3170733
16/05/2011 20:00,spring,not holiday,workingday,Good,23.78,27.275,83,0,16/05/2011,2011,5,2,20,0.83,27.82230982,0.41117355,0.608751793,0.509962672,0,1,0,0,1,0,0,2.509962672,0,1,0,0,1,0,0,20,230.6484132
16/05/2011 21:00,spring,not holiday,workingday,Good,23.78,27.275,83,0,16/05/2011,2011,5,2,21,0.83,27.82230982,0.41117355,0.608751793,0.509962672,0,1,0,0,1,0,0,2.509962672,0,1,0,0,1,0,0,21,186.3193693
16/05/2011 22:00,spring,not holiday,workingday,Good,22.96,26.515,88,6.0032,16/05/2011,2011,5,2,22,0.88,31.27813447,0.466956892,0.586944046,0.526950469,0,1,0,0,1,0,0,2.526950469,0,1,0,0,1,0,0,22,153.3207376
16/05/2011 23:00,spring,not holiday,workingday,Good,22.96,26.515,88,6.0032,16/05/2011,2011,5,2,23,0.88,31.27813447,0.466956892,0.586944046,0.526950469,0,1,0,0,1,0,0,2.526950469,0,1,0,0,1,0,0,23,112.5377353
16/06/2011 00:00,spring,not holiday,workingday,Good,24.6,31.06,56,7.0015,16/06/2011,2011,6,5,0,0.56,31.20014132,0.46569794,0.717360115,0.591529027,0,1,0,0,1,0,0,2.591529027,0,1,0,0,1,0,0,0,99.43603917
16/06/2011 01:00,spring,not holiday,workingday,Good,23.78,27.275,60,0,16/06/2011,2011,6,5,1,0.6,25.59371794,0.375199993,0.608751793,0.491975893,0,1,0,0,1,0,0,2.491975893,0,1,0,0,1,0,0,1,53.56704824
16/06/2011 02:00,spring,not holiday,workingday,Good,24.6,31.06,56,6.0032,16/06/2011,2011,6,5,2,0.56,30.50133132,0.454417866,0.717360115,0.58588899,0,1,0,0,1,0,0,2.58588899,0,1,0,0,1,0,0,2,69.56385803
16/06/2011 03:00,spring,not holiday,workingday,Normal,22.96,26.515,73,6.0032,16/06/2011,2011,6,5,3,0.73,29.89474336,0.444626425,0.586944046,0.515785235,0,1,0,0,0,1,0,2.515785235,0,1,0,0,0,1,0,3,37.81955565
16/06/2011 04:00,spring,not holiday,workingday,Normal,22.96,26.515,68,7.0015,16/06/2011,2011,6,5,4,0.68,30.132423,0.44846301,0.586944046,0.517703528,0,1,0,0,0,1,0,2.517703528,0,1,0,0,0,1,0,4,37.52863154
16/06/2011 05:00,spring,not holiday,workingday,Good,24.6,30.305,64,12.998,16/06/2011,2011,6,5,5,0.64,36.21184722,0.546596057,0.695695839,0.621145948,0,1,0,0,1,0,0,2.621145948,0,1,0,0,1,0,0,5,80.81412502
16/06/2011 06:00,spring,not holiday,workingday,Bad,23.78,27.275,73,11.0014,16/06/2011,2011,6,5,6,0.73,34.55433683,0.519840802,0.608751793,0.564296298,0,1,0,0,0,0,1,2.564296298,0,1,0,0,0,0,1,6,121.9028495
16/06/2011 07:00,spring,not holiday,workingday,Bad,22.96,26.515,78,11.0014,16/06/2011,2011,6,5,7,0.78,33.85461373,0.508545989,0.586944046,0.547745017,0,1,0,0,0,0,1,2.547745017,0,1,0,0,0,0,1,7,252.2510361
16/06/2011 08:00,spring,not holiday,workingday,Normal,24.6,29.545,69,8.9981,16/06/2011,2011,6,5,8,0.69,33.92076466,0.509613786,0.673888092,0.591750939,0,1,0,0,0,1,0,2.591750939,0,1,0,0,0,1,0,8,398.0868733
16/06/2011 09:00,spring,not holiday,workingday,Normal,25.42,30.305,65,12.998,16/06/2011,2011,6,5,9,0.65,37.46425125,0.566812153,0.695695839,0.631253996,0,1,0,0,0,1,0,2.631253996,0,1,0,0,0,1,0,9,274.3139986
16/06/2011 10:00,spring,not holiday,workingday,Normal,27.06,31.06,61,16.9979,16/06/2011,2011,6,5,10,0.61,42.13812397,0.642257023,0.717360115,0.679808569,0,1,0,0,0,1,0,2.679808569,0,1,0,0,0,1,0,10,239.3709785
16/06/2011 11:00,spring,not holiday,workingday,Normal,27.88,31.82,61,19.9995,16/06/2011,2011,6,5,11,0.61,45.41131023,0.695092248,0.739167862,0.717130055,0,1,0,0,0,1,0,2.717130055,0,1,0,0,0,1,0,11,273.2444894
16/06/2011 12:00,spring,not holiday,workingday,Good,29.52,33.335,54,26.0027,16/06/2011,2011,6,5,12,0.54,51.05272625,0.78615504,0.782639885,0.784397463,0,1,0,0,1,0,0,2.784397463,0,1,0,0,1,0,0,12,341.5792988
16/06/2011 13:00,spring,not holiday,workingday,Normal,29.52,33.335,54,16.9979,16/06/2011,2011,6,5,13,0.54,44.74936625,0.684407259,0.782639885,0.733523572,0,1,0,0,0,1,0,2.733523572,0,1,0,0,0,1,0,13,316.5437635
16/06/2011 14:00,spring,not holiday,workingday,Normal,29.52,33.335,54,22.0028,16/06/2011,2011,6,5,14,0.54,48.25279625,0.740959039,0.782639885,0.761799462,0,1,0,0,0,1,0,2.761799462,0,1,0,0,0,1,0,14,313.2432318
16/06/2011 15:00,spring,not holiday,workingday,Normal,28.7,32.575,61,19.9995,16/06/2011,2011,6,5,15,0.61,46.59831261,0.714252641,0.760832138,0.737542389,0,1,0,0,0,1,0,2.737542389,0,1,0,0,0,1,0,15,317.4409735
16/06/2011 16:00,spring,not holiday,workingday,Bad,27.06,31.06,69,12.998,16/06/2011,2011,6,5,16,0.69,40.27978006,0.612259947,0.717360115,0.664810031,0,1,0,0,0,0,1,2.664810031,0,1,0,0,0,0,1,16,356.3731113
16/06/2011 17:00,spring,not holiday,workingday,Normal,26.24,29.545,78,7.0015,16/06/2011,2011,6,5,17,0.78,35.8897723,0.541397178,0.673888092,0.607642635,0,1,0,0,0,1,0,2.607642635,0,1,0,0,0,1,0,17,443.2752407
16/06/2011 18:00,spring,not holiday,workingday,Good,26.24,28.79,83,15.0013,16/06/2011,2011,6,5,18,0.83,42.05044783,0.64084177,0.652223816,0.646532793,0,1,0,0,1,0,0,2.646532793,0,1,0,0,1,0,0,18,425.3677754
16/06/2011 19:00,spring,not holiday,workingday,Good,25.42,28.79,83,19.0012,16/06/2011,2011,6,5,19,0.83,43.58990236,0.665691387,0.652223816,0.658957602,0,1,0,0,1,0,0,2.658957602,0,1,0,0,1,0,0,19,353.871181
16/06/2011 20:00,spring,not holiday,workingday,Good,25.42,28.79,83,22.0028,16/06/2011,2011,6,5,20,0.83,45.69102236,0.699607314,0.652223816,0.675915565,0,1,0,0,1,0,0,2.675915565,0,1,0,0,1,0,0,20,276.2519714
16/06/2011 21:00,spring,not holiday,workingday,Bad,25.42,28.79,83,16.9979,16/06/2011,2011,6,5,21,0.83,42.18759236,0.643055534,0.652223816,0.647639675,0,1,0,0,0,0,1,2.647639675,0,1,0,0,0,0,1,21,224.1527635
16/06/2011 22:00,spring,not holiday,workingday,Bad,25.42,28.79,83,16.9979,16/06/2011,2011,6,5,22,0.83,42.18759236,0.643055534,0.652223816,0.647639675,0,1,0,0,0,0,1,2.647639675,0,1,0,0,0,0,1,22,186.4859154
16/06/2011 23:00,spring,not holiday,workingday,Bad,24.6,28.03,83,16.9979,16/06/2011,2011,6,5,23,0.83,40.94539749,0.623004232,0.630416069,0.626710151,0,1,0,0,0,0,1,2.626710151,0,1,0,0,0,0,1,23,139.9515173
16/07/2011 00:00,summer,not holiday,not workingday,Good,25.42,30.305,65,12.998,16/07/2011,2011,7,7,0,0.65,37.46425125,0.566812153,0.695695839,0.631253996,0,0,1,0,1,0,0,2.631253996,0,0,1,0,1,0,0,0,110.3523895
16/07/2011 01:00,summer,not holiday,not workingday,Good,24.6,29.545,69,7.0015,16/07/2011,2011,7,7,1,0.69,32.52314466,0.487053638,0.673888092,0.580470865,0,0,1,0,1,0,0,2.580470865,0,0,1,0,1,0,0,1,77.88530812
16/07/2011 02:00,summer,not holiday,not workingday,Good,24.6,29.545,73,8.9981,16/07/2011,2011,7,7,2,0.73,34.32784261,0.51618477,0.673888092,0.595036431,0,0,1,0,1,0,0,2.595036431,0,0,1,0,1,0,0,2,72.07755834
16/07/2011 03:00,summer,not holiday,not workingday,Good,24.6,28.79,78,8.9981,16/07/2011,2011,7,7,3,0.78,34.83669005,0.5243985,0.652223816,0.588311158,0,0,1,0,1,0,0,2.588311158,0,0,1,0,1,0,0,3,57.74954948
16/07/2011 04:00,summer,not holiday,not workingday,Good,24.6,29.545,73,6.0032,16/07/2011,2011,7,7,4,0.73,32.23141261,0.482344548,0.673888092,0.57811632,0,0,1,0,1,0,0,2.57811632,0,0,1,0,1,0,0,4,54.12995875
16/07/2011 05:00,summer,not holiday,not workingday,Good,23.78,27.275,78,6.0032,16/07/2011,2011,7,7,5,0.78,31.54007333,0.471185065,0.608751793,0.539968429,0,0,1,0,1,0,0,2.539968429,0,0,1,0,1,0,0,5,58.50668815
16/07/2011 06:00,summer,not holiday,not workingday,Good,24.6,28.79,78,11.0014,16/07/2011,2011,7,7,6,0.78,36.23900005,0.547034353,0.652223816,0.599629085,0,0,1,0,1,0,0,2.599629085,0,0,1,0,1,0,0,6,131.6122362
16/07/2011 07:00,summer,not holiday,not workingday,Good,25.42,29.545,73,8.9981,16/07/2011,2011,7,7,7,0.73,35.51917063,0.535414988,0.673888092,0.60465154,0,0,1,0,1,0,0,2.60465154,0,0,1,0,1,0,0,7,267.8888466
16/07/2011 08:00,summer,not holiday,not workingday,Good,27.06,31.06,65,11.0014,16/07/2011,2011,7,7,8,0.65,38.41136701,0.582100337,0.717360115,0.649730226,0,0,1,0,1,0,0,2.649730226,0,0,1,0,1,0,0,8,414.0194776
16/07/2011 09:00,summer,not holiday,not workingday,Good,28.7,32.575,54,15.0013,16/07/2011,2011,7,7,9,0.54,42.19316871,0.643145546,0.760832138,0.701988842,0,0,1,0,1,0,0,2.701988842,0,0,1,0,1,0,0,9,293.7518076
16/07/2011 10:00,summer,not holiday,not workingday,Good,29.52,33.335,54,12.998,16/07/2011,2011,7,7,10,0.54,41.94943625,0.639211258,0.782639885,0.710925572,0,0,1,0,1,0,0,2.710925572,0,0,1,0,1,0,0,10,247.9218751
16/07/2011 11:00,summer,not holiday,not workingday,Good,30.34,33.335,48,15.0013,16/07/2011,2011,7,7,11,0.48,43.67076333,0.666996631,0.782639885,0.724818258,0,0,1,0,1,0,0,2.724818258,0,0,1,0,1,0,0,11,275.3571939
16/07/2011 12:00,summer,not holiday,not workingday,Good,31.16,34.09,43,19.0012,16/07/2011,2011,7,7,12,0.43,46.87182081,0.718667565,0.804304161,0.761485863,0,0,1,0,1,0,0,2.761485863,0,0,1,0,1,0,0,12,335.2832322
16/07/2011 13:00,summer,not holiday,not workingday,Good,31.16,34.09,45,19.9995,16/07/2011,2011,7,7,13,0.45,47.86881597,0.734760894,0.804304161,0.769532527,0,0,1,0,1,0,0,2.769532527,0,0,1,0,1,0,0,13,326.43896
16/07/2011 14:00,summer,not holiday,not workingday,Good,30.34,33.335,45,19.9995,16/07/2011,2011,7,7,14,0.45,46.7426375,0.716582309,0.782639885,0.749611097,0,0,1,0,1,0,0,2.749611097,0,0,1,0,1,0,0,14,309.893891
16/07/2011 15:00,summer,not holiday,not workingday,Good,31.16,34.09,45,22.0028,16/07/2011,2011,7,7,15,0.45,49.27112597,0.757396747,0.804304161,0.780850454,0,0,1,0,1,0,0,2.780850454,0,0,1,0,1,0,0,15,329.3419521
16/07/2011 16:00,summer,not holiday,not workingday,Good,31.16,34.09,45,19.0012,16/07/2011,2011,7,7,16,0.45,47.17000597,0.72348082,0.804304161,0.76389249,0,0,1,0,1,0,0,2.76389249,0,0,1,0,1,0,0,16,383.6007937
16/07/2011 17:00,summer,not holiday,not workingday,Good,31.16,34.09,45,15.0013,16/07/2011,2011,7,7,17,0.45,44.37007597,0.678284819,0.804304161,0.74129449,0,0,1,0,1,0,0,2.74129449,0,0,1,0,1,0,0,17,480.0025313
16/07/2011 18:00,summer,not holiday,not workingday,Good,31.16,34.09,45,19.0012,16/07/2011,2011,7,7,18,0.45,47.17000597,0.72348082,0.804304161,0.76389249,0,0,1,0,1,0,0,2.76389249,0,0,1,0,1,0,0,18,457.6180101
16/07/2011 19:00,summer,not holiday,not workingday,Good,30.34,34.09,48,12.998,16/07/2011,2011,7,7,19,0.48,42.26845333,0.644360778,0.804304161,0.724332469,0,0,1,0,1,0,0,2.724332469,0,0,1,0,1,0,0,19,371.8360777
16/07/2011 20:00,summer,not holiday,not workingday,Good,29.52,33.335,51,15.0013,16/07/2011,2011,7,7,20,0.51,42.94447757,0.655273048,0.782639885,0.718956467,0,0,1,0,1,0,0,2.718956467,0,0,1,0,1,0,0,20,288.0795341
16/07/2011 21:00,summer,not holiday,not workingday,Good,28.7,32.575,58,15.0013,16/07/2011,2011,7,7,21,0.58,42.7111138,0.651506129,0.760832138,0.706169133,0,0,1,0,1,0,0,2.706169133,0,0,1,0,1,0,0,21,240.2365539
16/07/2011 22:00,summer,not holiday,not workingday,Good,28.7,32.575,65,19.0012,16/07/2011,2011,7,7,22,0.65,46.4174477,0.71133315,0.760832138,0.736082644,0,0,1,0,1,0,0,2.736082644,0,0,1,0,1,0,0,22,210.789885
16/07/2011 23:00,summer,not holiday,not workingday,Good,27.88,31.82,61,15.0013,16/07/2011,2011,7,7,23,0.61,41.91257023,0.638616173,0.739167862,0.688892017,0,0,1,0,1,0,0,2.688892017,0,0,1,0,1,0,0,23,157.038983
16/08/2011 00:00,summer,not holiday,workingday,Good,26.24,30.305,69,7.0015,16/08/2011,2011,8,3,0,0.69,34.88030434,0.525102515,0.695695839,0.610399177,0,0,1,0,1,0,0,2.610399177,0,0,1,0,1,0,0,0,104.6215226
16/08/2011 01:00,summer,not holiday,workingday,Good,26.24,30.305,69,11.0014,16/08/2011,2011,8,3,1,0.69,37.68023434,0.570298516,0.695695839,0.632997178,0,0,1,0,1,0,0,2.632997178,0,0,1,0,1,0,0,1,92.31944483
16/08/2011 02:00,summer,not holiday,workingday,Good,25.42,29.545,73,15.0013,16/08/2011,2011,8,3,2,0.73,39.72141063,0.603246842,0.673888092,0.638567467,0,0,1,0,1,0,0,2.638567467,0,0,1,0,1,0,0,2,84.03980907
16/08/2011 03:00,summer,not holiday,workingday,Good,25.42,29.545,73,15.0013,16/08/2011,2011,8,3,3,0.73,39.72141063,0.603246842,0.673888092,0.638567467,0,0,1,0,1,0,0,2.638567467,0,0,1,0,1,0,0,3,71.5598931
16/08/2011 04:00,summer,not holiday,workingday,Good,26.24,30.305,69,19.9995,16/08/2011,2011,8,3,4,0.69,43.97890434,0.671970592,0.695695839,0.683833216,0,0,1,0,1,0,0,2.683833216,0,0,1,0,1,0,0,4,83.18077245
16/08/2011 05:00,summer,not holiday,workingday,Good,25.42,29.545,73,19.0012,16/08/2011,2011,8,3,5,0.73,42.52134063,0.648442843,0.673888092,0.661165467,0,0,1,0,1,0,0,2.661165467,0,0,1,0,1,0,0,5,91.81141725
16/08/2011 06:00,summer,not holiday,workingday,Good,25.42,29.545,73,22.0028,16/08/2011,2011,8,3,6,0.73,44.62246063,0.68235877,0.673888092,0.678123431,0,0,1,0,1,0,0,2.678123431,0,0,1,0,1,0,0,6,153.1823419
16/08/2011 07:00,summer,not holiday,workingday,Good,26.24,30.305,69,16.9979,16/08/2011,2011,8,3,7,0.69,41.87778434,0.638054665,0.695695839,0.666875252,0,0,1,0,1,0,0,2.666875252,0,0,1,0,1,0,0,7,284.9878114
16/08/2011 08:00,summer,not holiday,workingday,Good,28.7,32.575,58,30.0026,16/08/2011,2011,8,3,8,0.58,53.2120238,0.821010059,0.760832138,0.790921098,0,0,1,0,1,0,0,2.790921098,0,0,1,0,1,0,0,8,452.8184767
16/08/2011 09:00,summer,not holiday,workingday,Good,27.88,31.82,61,19.0012,16/08/2011,2011,8,3,9,0.61,44.71250023,0.683812174,0.739167862,0.711490018,0,0,1,0,1,0,0,2.711490018,0,0,1,0,1,0,0,9,296.3627138
16/08/2011 10:00,summer,not holiday,workingday,Good,28.7,32.575,58,26.0027,16/08/2011,2011,8,3,10,0.58,50.4120938,0.775814058,0.760832138,0.768323098,0,0,1,0,1,0,0,2.768323098,0,0,1,0,1,0,0,10,263.6946127
16/08/2011 11:00,summer,not holiday,workingday,Good,30.34,33.335,51,15.0013,16/08/2011,2011,8,3,11,0.51,44.09762917,0.673887028,0.782639885,0.728263457,0,0,1,0,1,0,0,2.728263457,0,0,1,0,1,0,0,11,276.3039282
16/08/2011 12:00,summer,not holiday,workingday,Good,31.16,34.09,48,22.0028,16/08/2011,2011,8,3,12,0.48,49.7184037,0.764616629,0.804304161,0.784460395,0,0,1,0,1,0,0,2.784460395,0,0,1,0,1,0,0,12,341.5965925
16/08/2011 13:00,summer,not holiday,workingday,Good,31.16,34.09,48,19.9995,16/08/2011,2011,8,3,13,0.48,48.3160937,0.741980776,0.804304161,0.773142468,0,0,1,0,1,0,0,2.773142468,0,0,1,0,1,0,0,13,327.4309653
16/08/2011 14:00,summer,not holiday,workingday,Good,31.16,34.09,45,27.9993,16/08/2011,2011,8,3,14,0.45,53.46867597,0.825152896,0.804304161,0.814728528,0,0,1,0,1,0,0,2.814728528,0,0,1,0,1,0,0,14,327.7880445
16/08/2011 15:00,summer,not holiday,workingday,Good,32.8,35.605,41,19.9995,16/08/2011,2011,8,3,15,0.41,49.50532761,0.76117719,0.847776184,0.804476687,0,0,1,0,1,0,0,2.804476687,0,0,1,0,1,0,0,15,335.8343987
16/08/2011 16:00,summer,not holiday,workingday,Good,32.8,35.605,41,15.0013,16/08/2011,2011,8,3,16,0.41,46.00658761,0.704701115,0.847776184,0.77623865,0,0,1,0,1,0,0,2.77623865,0,0,1,0,1,0,0,16,386.9934963
16/08/2011 17:00,summer,not holiday,workingday,Good,31.16,34.09,45,22.0028,16/08/2011,2011,8,3,17,0.45,49.27112597,0.757396747,0.804304161,0.780850454,0,0,1,0,1,0,0,2.780850454,0,0,1,0,1,0,0,17,490.8724394
16/08/2011 18:00,summer,not holiday,workingday,Good,31.16,34.09,45,15.0013,16/08/2011,2011,8,3,18,0.45,44.37007597,0.678284819,0.804304161,0.74129449,0,0,1,0,1,0,0,2.74129449,0,0,1,0,1,0,0,18,451.40812
16/08/2011 19:00,summer,not holiday,workingday,Good,30.34,33.335,48,12.998,16/08/2011,2011,8,3,19,0.48,42.26845333,0.644360778,0.782639885,0.713500332,0,0,1,0,1,0,0,2.713500332,0,0,1,0,1,0,0,19,368.8594256
16/08/2011 20:00,summer,not holiday,workingday,Good,30.34,33.335,51,0,16/08/2011,2011,8,3,20,0.51,33.59671917,0.504383098,0.782639885,0.643511492,0,0,1,0,1,0,0,2.643511492,0,0,1,0,1,0,0,20,267.34739
16/08/2011 21:00,summer,not holiday,workingday,Good,29.52,33.335,54,0,16/08/2011,2011,8,3,21,0.54,32.85083625,0.492343181,0.782639885,0.637491533,0,0,1,0,1,0,0,2.637491533,0,0,1,0,1,0,0,21,221.3640722
16/08/2011 22:00,summer,not holiday,workingday,Good,28.7,32.575,61,0,16/08/2011,2011,8,3,22,0.61,32.59866261,0.488272636,0.760832138,0.624552387,0,0,1,0,1,0,0,2.624552387,0,0,1,0,1,0,0,22,180.14157
16/08/2011 23:00,summer,not holiday,workingday,Good,27.06,31.06,65,8.9981,16/08/2011,2011,8,3,23,0.65,37.00905701,0.559464484,0.717360115,0.638412299,0,0,1,0,1,0,0,2.638412299,0,0,1,0,1,0,0,23,143.1672468
16/09/2011 00:00,summer,not holiday,workingday,Good,17.22,21.21,71,15.0013,16/09/2011,2011,9,6,0,0.71,28.31400508,0.419110412,0.43472023,0.426915321,0,0,1,0,1,0,0,2.426915321,0,0,1,0,1,0,0,0,54.20048724
16/09/2011 01:00,summer,not holiday,workingday,Good,17.22,21.21,67,12.998,16/09/2011,2011,9,6,1,0.67,26.65292916,0.392297603,0.43472023,0.413508916,0,0,1,0,1,0,0,2.413508916,0,0,1,0,1,0,0,1,32.00446342
16/09/2011 02:00,summer,not holiday,workingday,Good,16.4,20.455,71,19.0012,16/09/2011,2011,9,6,2,0.71,30.06134209,0.447315633,0.413055954,0.430185794,0,0,1,0,1,0,0,2.430185794,0,0,1,0,1,0,0,2,26.77689826
16/09/2011 03:00,summer,not holiday,workingday,Good,16.4,20.455,71,16.9979,16/09/2011,2011,9,6,3,0.71,28.65903209,0.42467978,0.413055954,0.418867867,0,0,1,0,1,0,0,2.418867867,0,0,1,0,1,0,0,3,11.18683633
16/09/2011 04:00,summer,not holiday,workingday,Good,16.4,20.455,71,19.0012,16/09/2011,2011,9,6,4,0.71,30.06134209,0.447315633,0.413055954,0.430185794,0,0,1,0,1,0,0,2.430185794,0,0,1,0,1,0,0,4,13.47891487
16/09/2011 05:00,summer,not holiday,workingday,Good,15.58,19.695,76,12.998,16/09/2011,2011,9,6,5,0.76,25.10832403,0.367364846,0.391248207,0.379306526,0,0,1,0,1,0,0,2.379306526,0,0,1,0,1,0,0,5,14.35708465
16/09/2011 06:00,summer,not holiday,workingday,Good,15.58,19.695,71,15.0013,16/09/2011,2011,9,6,6,0.71,26.21920481,0.385296497,0.391248207,0.388272352,0,0,1,0,1,0,0,2.388272352,0,0,1,0,1,0,0,6,73.5317842
16/09/2011 07:00,summer,not holiday,workingday,Good,16.4,20.455,71,19.0012,16/09/2011,2011,9,6,7,0.71,30.06134209,0.447315633,0.413055954,0.430185794,0,0,1,0,1,0,0,2.430185794,0,0,1,0,1,0,0,7,219.9459719
16/09/2011 08:00,summer,not holiday,workingday,Good,17.22,21.21,67,15.0013,16/09/2011,2011,9,6,8,0.67,28.05523916,0.414933456,0.43472023,0.424826843,0,0,1,0,1,0,0,2.424826843,0,0,1,0,1,0,0,8,352.2164305
16/09/2011 09:00,summer,not holiday,workingday,Good,18.86,22.725,55,16.9979,16/09/2011,2011,9,6,9,0.55,30.70232971,0.457662348,0.478192253,0.4679273,0,0,1,0,1,0,0,2.4679273,0,0,1,0,1,0,0,9,229.4321149
16/09/2011 10:00,summer,not holiday,workingday,Normal,20.5,24.24,51,19.0012,16/09/2011,2011,9,6,10,0.51,33.84901715,0.50845565,0.521664275,0.515059963,0,0,1,0,0,1,0,2.515059963,0,0,1,0,0,1,0,10,194.0983563
16/09/2011 11:00,summer,not holiday,workingday,Normal,20.5,24.24,51,8.9981,16/09/2011,2011,9,6,11,0.51,26.84684715,0.395427795,0.521664275,0.458546035,0,0,1,0,0,1,0,2.458546035,0,0,1,0,0,1,0,11,202.1860635
16/09/2011 12:00,summer,not holiday,workingday,Normal,21.32,25,45,0,16/09/2011,2011,9,6,12,0.45,21.07630492,0.302280669,0.543472023,0.422876346,0,0,1,0,0,1,0,2.422876346,0,0,1,0,0,1,0,12,242.2339429
16/09/2011 13:00,summer,not holiday,workingday,Normal,22.14,25.76,42,0,16/09/2011,2011,9,6,13,0.42,21.82568864,0.314377095,0.56527977,0.439828433,0,0,1,0,0,1,0,2.439828433,0,0,1,0,0,1,0,13,235.8368649
16/09/2011 14:00,summer,not holiday,workingday,Normal,22.14,25.76,45,11.0014,16/09/2011,2011,9,6,14,0.45,29.78993211,0.442934579,0.56527977,0.504107175,0,0,1,0,0,1,0,2.504107175,0,0,1,0,0,1,0,14,242.4298524
16/09/2011 15:00,summer,not holiday,workingday,Normal,22.14,25.76,45,15.0013,16/09/2011,2011,9,6,15,0.45,32.58986211,0.48813058,0.56527977,0.526705175,0,0,1,0,0,1,0,2.526705175,0,0,1,0,0,1,0,15,259.5032844
16/09/2011 16:00,summer,not holiday,workingday,Normal,21.32,25,48,11.0014,16/09/2011,2011,9,6,16,0.48,29.02770525,0.430630841,0.543472023,0.487051432,0,0,1,0,0,1,0,2.487051432,0,0,1,0,0,1,0,16,307.5253664
16/09/2011 17:00,summer,not holiday,workingday,Normal,21.32,25,48,8.9981,16/09/2011,2011,9,6,17,0.48,27.62539525,0.407994988,0.543472023,0.475733505,0,0,1,0,0,1,0,2.475733505,0,0,1,0,0,1,0,17,407.0268481
16/09/2011 18:00,summer,not holiday,workingday,Normal,21.32,25,52,11.0014,16/09/2011,2011,9,6,18,0.52,29.36159902,0.436020498,0.543472023,0.489746261,0,0,1,0,0,1,0,2.489746261,0,0,1,0,0,1,0,18,382.2831168
16/09/2011 19:00,summer,not holiday,workingday,Normal,20.5,24.24,55,11.0014,16/09/2011,2011,9,6,19,0.55,28.56666124,0.423188746,0.521664275,0.472426511,0,0,1,0,0,1,0,2.472426511,0,0,1,0,0,1,0,19,302.612771
16/09/2011 20:00,summer,not holiday,workingday,Normal,20.5,24.24,55,0,16/09/2011,2011,9,6,20,0.55,20.86568124,0.298880817,0.521664275,0.410272546,0,0,1,0,0,1,0,2.410272546,0,0,1,0,0,1,0,20,203.2537451
16/09/2011 21:00,summer,not holiday,workingday,Normal,20.5,24.24,63,0,16/09/2011,2011,9,6,21,0.63,21.50068942,0.309131012,0.521664275,0.415397644,0,0,1,0,0,1,0,2.415397644,0,0,1,0,0,1,0,21,160.3330689
16/09/2011 22:00,summer,not holiday,workingday,Good,19.68,23.485,67,6.0032,16/09/2011,2011,9,6,22,0.67,24.93776031,0.364611635,0.5,0.432305817,0,0,1,0,1,0,0,2.432305817,0,0,1,0,1,0,0,22,127.3125567
16/09/2011 23:00,summer,not holiday,workingday,Good,20.5,24.24,59,0,16/09/2011,2011,9,6,23,0.59,21.18318533,0.304005914,0.521664275,0.412835095,0,0,1,0,1,0,0,2.412835095,0,0,1,0,1,0,0,23,81.17903476
16/10/2011 00:00,fall,not holiday,not workingday,Good,18.86,22.725,44,8.9981,16/10/2011,2011,10,1,0,0.44,24.31370977,0.354538316,0.478192253,0.416365284,0,0,0,1,1,0,0,2.416365284,0,0,0,1,1,0,0,0,51.30135598
16/10/2011 01:00,fall,not holiday,not workingday,Good,18.04,21.97,47,8.9981,16/10/2011,2011,10,1,1,0.47,23.54028535,0.342053828,0.456527977,0.399290903,0,0,0,1,1,0,0,2.399290903,0,0,0,1,1,0,0,1,28.09737868
16/10/2011 02:00,fall,not holiday,not workingday,Good,17.22,21.21,54,8.9981,16/10/2011,2011,10,1,2,0.54,23.01200992,0.333526495,0.43472023,0.384123362,0,0,0,1,1,0,0,2.384123362,0,0,0,1,1,0,0,2,14.11902446
