"userid","age","dob_day","dob_year","dob_month","gender","tenure","friend_count","friendships_initiated","likes","likes_received","mobile_likes","mobile_likes_received","www_likes","www_likes_received"
1007186,21,8,1992,10,"male",219,31,22,2,4,2,4,0,0
1007202,35,11,1978,5,"female",1460,95,34,18,32,5,23,13,9
1007205,83,30,1930,1,"male",751,23,18,0,10,0,5,0,5
1007206,14,4,1999,10,"female",480,333,100,206,91,200,40,6,51
1007217,19,2,1994,6,"female",467,241,108,51,101,51,65,0,36
1007224,47,21,1966,2,"female",1763,330,159,957,620,628,135,329,485
1007233,61,15,1952,9,"female",642,54,31,106,7,106,4,0,3
1007246,41,9,1972,8,"male",281,41,34,0,0,0,0,0,0
1007250,108,24,1905,11,"female",1738,37,8,0,0,0,0,0,0
1007260,27,20,1986,4,"male",409,8,1,0,0,0,0,0,0
1007289,53,24,1960,4,"female",328,140,98,3287,510,3287,224,0,286
1007297,20,25,1993,6,"male",505,752,602,132,256,84,166,48,90
1007307,108,16,1905,12,"female",1165,525,247,12,72,12,65,0,7
1007320,18,25,1995,9,"female",370,1,1,0,0,0,0,0,0
1007325,56,22,1957,6,"female",562,67,33,186,49,0,29,186,20
1007350,40,15,1973,9,"female",482,64,27,739,686,739,596,0,90
1007362,34,26,1979,7,"male",1026,32,3,0,3,0,3,0,0
1007390,37,25,1976,1,"male",435,2,1,0,0,0,0,0,0
1007427,54,1,1959,9,"male",113,65,62,43,78,43,22,0,56
1007435,56,20,1957,5,"male",825,9,3,19,2,0,1,19,1
1007459,22,21,1991,11,"female",381,106,46,118,127,118,106,0,21
1007474,14,9,1999,7,"male",18,13,7,11,16,0,0,11,16
1007479,75,27,1938,4,"male",1684,154,82,3,40,0,26,3,14
1007483,64,18,1949,7,"female",165,74,68,12,16,12,10,0,6
1007498,30,1,1983,1,"male",161,75,71,0,1,0,1,0,0
1007503,19,7,1994,9,"female",1059,3776,1068,6912,27029,1197,12019,5715,15010
1007511,15,2,1998,1,"male",765,119,71,3,2,3,2,0,0
1007522,17,22,1996,6,"male",1384,305,221,28,12,28,12,0,0
1007525,65,17,1948,10,"male",1139,102,52,2,2,2,2,0,0
1007536,106,16,1907,4,"male",399,160,74,63,53,63,46,0,7
1007556,22,11,1991,11,"female",658,378,94,324,252,324,236,0,16
1007576,67,5,1946,9,"female",809,154,129,2,9,0,5,2,4
1007600,62,21,1951,3,"male",420,14,8,136,42,0,35,136,7
1007614,18,22,1995,3,"female",459,1265,767,791,4359,270,2826,521,1533
1007615,17,1,1996,1,"male",2,0,0,0,0,0,0,0,0
1007618,44,18,1969,12,"male",1389,1093,574,5,46,4,30,1,16
1007627,21,1,1992,1,"female",96,45,42,0,10,0,10,0,0
1007630,106,1,1907,1,"male",928,72,16,36,53,3,33,33,20
1007633,17,11,1996,11,"male",62,1,1,0,0,0,0,0,0
1007650,21,2,1992,3,"male",1504,601,340,86,83,35,49,51,34
1007669,18,2,1995,9,"male",231,398,225,243,143,228,134,15,9
1007688,50,4,1963,2,"female",575,73,41,494,209,0,26,494,183
1007699,18,11,1995,4,"male",1219,735,258,560,775,553,720,7,55
1007707,31,29,1982,7,"female",59,96,36,7,13,7,13,0,0
1007711,19,28,1994,9,"male",310,355,274,1,0,1,0,0,0
1007722,60,17,1953,8,"female",2431,512,308,744,486,354,304,390,182
1007724,32,18,1981,8,"male",52,89,72,4,1,4,0,0,1
1007742,57,10,1956,11,"female",660,93,59,152,35,74,27,78,8
1007750,15,12,1998,8,"male",663,65,17,5,0,0,0,5,0
1007751,33,20,1980,9,"male",132,0,0,0,0,0,0,0,0
1007756,35,25,1978,12,"male",59,8,7,114,14,114,10,0,4
1007777,34,18,1979,1,"female",252,135,118,59,32,47,19,12,13
1007796,45,27,1968,11,"male",808,75,53,32,260,8,97,24,163
1007800,39,23,1974,3,"female",1050,271,77,3,3,3,3,0,0
1007802,48,28,1965,11,"female",921,68,20,27,25,27,6,0,19
1007806,64,29,1949,10,"male",1665,462,250,0,0,0,0,0,0
1007808,21,6,1992,5,"male",197,90,74,6,39,6,34,0,5
1007850,20,28,1993,4,"female",128,449,92,897,560,897,470,0,90
1007900,25,16,1988,12,"male",343,81,56,117,13,117,6,0,7
1007908,17,26,1996,4,"male",313,38,31,2,2,0,0,2,2
1007921,68,17,1945,8,"male",949,298,241,3,2,3,1,0,1
1008018,53,28,1960,10,"male",573,44,31,4,8,0,2,4,6
1008030,52,5,1961,5,"male",676,22,9,0,1,0,1,0,0
1008071,16,1,1997,5,"male",165,149,123,0,8,0,0,0,8
1008072,34,21,1979,10,"male",104,36,30,191,55,191,51,0,4
1008083,49,7,1964,8,"male",201,46,32,88,34,54,28,34,6
1008103,39,7,1974,5,"male",433,16,9,0,0,0,0,0,0
1008130,33,8,1980,12,"male",250,9,6,0,0,0,0,0,0
1008138,58,13,1955,4,"male",90,18,13,9,3,9,3,0,0
1008146,45,21,1968,3,"female",113,138,108,449,116,449,83,0,33
1008163,28,1,1985,1,"male",141,28,27,10,6,10,4,0,2
1008165,22,10,1991,7,"female",34,11,10,3,3,3,3,0,0
1008166,21,30,1992,10,"female",265,345,160,123,206,64,178,59,28
1008202,46,13,1967,11,"male",750,83,65,1,1,1,1,0,0
1008220,25,1,1988,1,"male",163,1,0,0,0,0,0,0,0
1008292,29,26,1984,4,"male",688,153,69,76,57,76,47,0,10
1008298,17,24,1996,2,"male",181,151,139,75,41,45,23,30,18
1008303,108,13,1905,4,NA,2278,279,199,250,145,248,104,2,41
1008324,57,17,1956,4,"male",640,150,98,84,58,0,10,84,48
1008353,98,27,1915,7,"female",1943,163,83,9,16,3,4,6,12
1008361,49,2,1964,2,"female",482,45,41,4,0,4,0,0,0
1008388,17,22,1996,5,"male",518,472,374,0,0,0,0,0,0
1008396,52,13,1961,3,"female",601,103,55,4,13,0,2,4,11
1008412,61,17,1952,10,"male",187,14,12,1,10,0,0,1,10
1008426,25,1,1988,3,"male",857,19,8,0,0,0,0,0,0
1008438,22,15,1991,7,"male",498,231,135,0,0,0,0,0,0
1008440,17,26,1996,1,"female",1160,712,554,140,120,73,86,67,34
1008445,108,8,1905,12,"male",484,383,318,0,47,0,28,0,19
1008448,113,5,1900,9,"male",1204,88,15,55,112,1,53,54,59
1008488,64,14,1949,10,"male",1325,287,213,10,3,0,0,10,3
1008498,67,12,1946,10,"female",1077,104,54,20,72,20,68,0,4
1008503,31,10,1982,2,"male",277,30,29,0,0,0,0,0,0
1008511,55,26,1958,8,"male",1502,64,17,2,4,0,3,2,1
1008516,17,28,1996,3,"male",504,316,261,12,15,10,9,2,6
1008547,17,3,1996,5,"male",153,199,122,0,0,0,0,0,0
1008556,61,29,1952,11,"female",677,18,17,0,0,0,0,0,0
1008584,30,26,1983,2,"male",516,123,72,193,111,176,106,17,5
1008613,28,9,1985,1,"male",395,29,21,1,5,1,4,0,1
1008619,64,26,1949,10,"female",2173,45,34,74,24,11,15,63,9
1008635,50,6,1963,3,"female",929,44,29,12,4,0,4,12,0
1008639,20,7,1993,5,"male",484,1393,754,982,3473,373,2152,609,1321
1008689,113,8,1900,1,"male",1692,485,228,14,0,0,0,14,0
1008709,21,24,1992,4,"male",297,358,216,124,52,0,25,124,27
1008731,39,24,1974,4,"female",162,2,2,4,0,4,0,0,0
1008734,81,24,1932,1,"female",586,29,22,3,0,0,0,3,0
1008755,56,29,1957,9,"female",363,103,79,225,117,225,57,0,60
1008784,54,22,1959,3,"male",244,28,18,23,0,23,0,0,0
1008801,23,1,1990,10,"male",1060,402,347,2,2,2,2,0,0
1008808,25,1,1988,1,"female",137,151,96,252,43,252,33,0,10
1008817,20,30,1993,3,"female",209,458,156,226,156,117,63,109,93
1008872,31,14,1982,12,"female",628,31,9,0,0,0,0,0,0
1008880,17,5,1996,4,"female",192,38,21,184,65,15,6,169,59
1008884,62,12,1951,8,"female",991,61,44,61,74,0,2,61,72
1008891,54,29,1959,5,"male",1886,36,19,1,42,1,30,0,12
1008903,29,20,1984,11,"female",119,33,15,44,54,44,39,0,15
1008904,103,13,1910,5,"male",812,68,24,0,5,0,5,0,0
1008944,18,3,1995,11,"male",124,117,113,4,1,0,0,4,1
1008983,24,17,1989,8,"female",313,205,32,9,18,9,16,0,2
1009008,27,1,1986,1,"male",35,1,1,4,5,0,3,4,2
1009052,29,31,1984,1,"male",522,349,212,5,1,5,1,0,0
1009053,18,1,1995,1,"female",376,170,55,228,148,79,87,149,61
1009062,29,30,1984,3,"male",458,115,86,50,24,50,16,0,8
1009089,24,21,1989,5,"female",207,72,50,139,24,139,15,0,9
1009137,20,14,1993,11,"female",420,196,138,10,17,10,7,0,10
1009141,20,17,1993,10,"female",453,17,6,3,4,3,3,0,1
1009142,31,12,1982,6,"male",220,59,43,51,13,0,4,51,9
1009154,18,28,1995,12,"female",163,352,75,800,483,800,239,0,244
1009163,41,8,1972,9,"female",400,44,27,4,2,4,1,0,1
1009182,83,7,1930,12,"male",491,44,39,2,0,2,0,0,0
1009194,17,10,1996,4,"male",320,48,29,164,63,159,24,5,39
1009198,28,7,1985,7,"male",392,0,0,0,0,0,0,0,0
1009250,29,7,1984,3,"male",1901,0,0,0,0,0,0,0,0
1009273,21,22,1992,9,"male",388,254,190,12,29,6,27,6,2
1009285,51,25,1962,10,"female",410,128,88,3,5,0,2,3,3
1009300,64,19,1949,9,"male",791,286,191,2,1,2,1,0,0
1009312,18,31,1995,12,"female",62,253,82,381,749,360,300,21,449
1009324,38,26,1975,1,"female",39,12,7,16,8,16,5,0,3
1009332,17,13,1996,1,"male",81,1,0,148,8,148,6,0,2
1009370,24,27,1989,7,"female",1056,583,400,919,438,919,366,0,72
1009372,24,8,1989,12,"female",574,54,28,9,2,9,2,0,0
1009413,28,7,1985,12,"male",35,50,49,0,0,0,0,0,0
1009416,19,10,1994,10,"male",84,1123,443,1854,3320,1243,1982,611,1338
1009429,59,7,1954,12,"male",319,22,16,478,118,0,14,478,104
1009435,22,17,1991,12,"female",88,30,16,31,22,31,16,0,6
1009456,17,20,1996,11,"female",540,1955,987,249,54,229,25,20,29
1009475,72,20,1941,12,"female",1508,136,64,26,1,26,0,0,1
1009483,54,29,1959,7,"female",671,75,16,113,87,113,72,0,15
1009541,20,12,1993,7,"female",222,31,24,0,0,0,0,0,0
1009543,32,13,1981,1,"female",674,1,1,80,80,79,79,1,1
1009555,36,19,1977,4,"female",257,18,7,26,9,1,0,25,9
1009623,25,14,1988,3,"male",375,135,116,19,0,15,0,4,0
1009626,18,6,1995,6,"male",544,218,172,13,1,12,1,1,0
1009630,35,11,1978,1,"male",865,81,70,3,0,3,0,0,0
1009638,18,3,1995,1,"male",459,296,96,39,60,2,31,37,29
1009644,18,22,1995,5,"female",484,61,52,92,46,80,24,12,22
1009651,32,30,1981,5,"male",516,68,59,0,4,0,0,0,4
1009656,50,14,1963,7,"male",287,199,91,46,137,33,113,13,24
1009701,21,1,1992,1,"male",316,74,24,1,1,1,1,0,0
1009728,108,16,1905,7,"female",256,100,68,12,2,12,1,0,1
1009746,113,16,1900,12,"female",1520,74,49,105,28,0,7,105,21
1009779,63,28,1950,11,"female",1477,13,7,0,0,0,0,0,0
1009782,18,5,1995,1,"female",658,509,335,317,975,116,281,201,694
1009808,24,19,1989,2,"female",423,87,16,3,0,3,0,0,0
1009817,25,31,1988,12,"female",223,254,120,591,31,591,31,0,0
1009832,44,11,1969,6,"female",528,24,11,26,14,26,13,0,1
1009869,25,18,1988,3,"male",38,20,5,0,0,0,0,0,0
1009870,29,31,1984,12,"male",650,66,40,0,0,0,0,0,0
1009904,31,7,1982,7,"female",366,13,13,13,2,1,0,12,2
1009909,16,28,1997,1,"male",121,291,236,11,49,11,49,0,0
1009914,42,21,1971,1,"female",303,69,47,58,45,0,13,58,32
1009951,16,24,1997,3,"female",90,70,56,46,58,46,53,0,5
1009961,25,18,1988,4,"male",267,72,23,0,1,0,1,0,0
1009988,18,25,1995,6,"male",594,230,133,484,64,410,30,74,34
1010003,29,29,1984,12,"male",498,76,60,0,0,0,0,0,0
1010010,19,25,1994,12,"female",222,2,0,0,0,0,0,0,0
1010025,35,15,1978,7,"male",934,135,57,8,6,8,6,0,0
1010036,21,5,1992,9,"male",509,237,224,1,0,0,0,1,0
1010038,23,19,1990,1,"male",787,151,82,3,0,3,0,0,0
1010048,18,24,1995,3,"female",388,47,38,2,14,0,1,2,13
1010072,15,19,1998,6,"female",373,524,296,168,52,168,35,0,17
1010082,25,7,1988,6,"female",356,67,19,8,0,8,0,0,0
1010087,32,1,1981,7,"male",640,115,60,155,41,155,21,0,20
1010102,20,28,1993,8,"male",142,160,120,0,3,0,3,0,0
1010112,21,23,1992,2,"male",276,159,106,0,2,0,2,0,0
1010120,58,29,1955,7,"male",999,36,29,3,13,3,10,0,3
1010139,22,9,1991,5,"female",538,1079,657,3137,2281,2730,1467,407,814
1010145,39,20,1974,4,"female",548,243,182,178,118,178,105,0,13
1010178,113,21,1900,8,"female",2086,246,117,13,3,9,3,4,0
1010186,45,10,1968,8,"male",408,23,21,25,1,0,0,25,1
1010206,108,5,1905,2,"male",406,1066,778,224,575,224,439,0,136
1010251,26,5,1987,6,"male",218,5,4,0,0,0,0,0,0
1010254,23,1,1990,1,"male",565,2,1,0,0,0,0,0,0
1010277,23,27,1990,5,"female",470,341,57,17,53,17,28,0,25
1010297,52,5,1961,5,"female",294,55,38,14,3,14,3,0,0
1010303,19,1,1994,5,"female",1295,356,117,20,13,19,12,1,1
1010312,23,6,1990,6,"female",57,1,0,0,0,0,0,0,0
1010362,17,11,1996,12,"female",71,5,3,3,0,3,0,0,0
1010364,20,19,1993,7,"male",223,1,1,0,0,0,0,0,0
1010385,23,20,1990,1,"male",1453,136,63,0,0,0,0,0,0
1010389,52,16,1961,6,"female",271,26,20,16,4,16,2,0,2
1010406,35,13,1978,2,"female",421,37,20,2,0,2,0,0,0
1010415,16,29,1997,7,"male",24,136,130,22,29,22,20,0,9
1010430,26,1,1987,1,"male",101,33,19,103,55,102,27,1,28
1010433,41,30,1972,1,"female",499,10,8,3,6,0,0,3,6
1010458,26,4,1987,4,"male",486,252,207,13,11,13,11,0,0
1010544,31,1,1982,7,"female",711,485,188,5921,9183,5921,8709,0,474
1010584,21,23,1992,7,"female",1141,542,120,161,293,161,180,0,113
1010611,59,28,1954,5,"female",1499,62,19,14,19,1,4,13,15
1010641,38,26,1975,12,"female",447,41,20,35,22,10,12,25,10
1010656,22,28,1991,8,"male",511,10,3,0,0,0,0,0,0
1010665,18,20,1995,7,"male",417,318,295,7,12,4,7,3,5
1010682,34,3,1979,12,"male",443,32,10,56,32,56,21,0,11
1010688,18,10,1995,6,"male",111,37,30,1,9,1,9,0,0
1010723,95,20,1918,5,"female",978,128,42,27,0,27,0,0,0
1010726,20,4,1993,4,"male",516,222,116,90,30,90,12,0,18
1010734,34,8,1979,5,"female",199,17,8,218,177,85,118,133,59
1010745,17,3,1996,11,"male",190,487,392,46,165,46,64,0,101
1010754,26,1,1987,1,"female",212,54,40,3,1,3,1,0,0
1010783,23,13,1990,6,"male",369,16,15,0,0,0,0,0,0
1010792,57,16,1956,5,"female",515,40,26,6,3,6,3,0,0
1010816,46,3,1967,2,"female",450,302,172,314,337,314,127,0,210
1010832,49,11,1964,10,"male",168,47,38,4,5,4,5,0,0
1010837,45,21,1968,10,"male",616,7,5,0,0,0,0,0,0
1010890,45,12,1968,8,"male",303,208,151,16,3,16,1,0,2
1010907,36,1,1977,7,"male",264,75,50,85,60,85,35,0,25
1010956,61,14,1952,11,"male",651,133,40,6,23,6,11,0,12
1010966,37,2,1976,8,"female",249,77,37,22,32,22,13,0,19
1010975,72,17,1941,5,"female",307,28,20,1,2,1,2,0,0
1010990,26,13,1987,2,"female",118,136,116,246,256,246,234,0,22
1010994,28,5,1985,5,"male",192,69,55,0,2,0,1,0,1
1010999,23,9,1990,4,"male",353,98,71,1154,278,0,46,1154,232
1011033,27,16,1986,6,"male",597,175,146,0,0,0,0,0,0
1011035,61,5,1952,5,"male",1427,47,20,15,3,9,2,6,1
1011042,60,17,1953,3,"male",547,33,32,1,0,1,0,0,0
1011049,61,30,1952,10,"male",1565,43,19,0,1,0,1,0,0
1011053,70,22,1943,2,"male",1611,14,8,25,9,0,2,25,7
1011054,35,9,1978,7,"male",328,6,6,0,3,0,0,0,3
1011070,72,23,1941,7,"female",386,132,111,27,0,0,0,27,0
1011087,17,31,1996,7,"male",446,126,35,4,2,1,1,3,1
1011092,49,23,1964,7,"male",484,100,70,20,18,2,5,18,13
1011096,19,14,1994,8,"male",202,999,905,430,236,351,130,79,106
1011108,20,2,1993,6,"male",1190,4638,1480,80,179,1,70,79,109
1011133,22,1,1991,1,"female",77,22,15,0,0,0,0,0,0
1011134,56,6,1957,4,"male",816,16,12,6,4,6,1,0,3
1011205,24,16,1989,6,"female",687,192,107,29,47,19,31,10,16
1011235,54,24,1959,9,"male",284,89,76,1,3,1,3,0,0
1011263,47,20,1966,6,"male",807,179,74,3,4,0,4,3,0
1011326,31,2,1982,9,"female",380,34,19,6,3,6,1,0,2
1011351,29,14,1984,4,"male",112,47,39,0,0,0,0,0,0
1011412,17,7,1996,2,"male",228,129,104,0,11,0,11,0,0
1011433,74,13,1939,3,"male",1771,9,4,0,1,0,1,0,0
1011437,53,30,1960,11,"female",797,166,85,609,57,0,7,609,50
1011440,26,22,1987,11,"male",264,2025,590,18,17,18,15,0,2
1011454,43,14,1970,1,"male",533,51,11,0,4,0,1,0,3
1011459,56,5,1957,2,"female",1703,33,11,32,5,32,5,0,0
1011466,60,16,1953,4,"male",1167,55,30,17,0,17,0,0,0
1011467,33,10,1980,7,"male",640,66,48,3,1,3,1,0,0
1011479,21,10,1992,9,"female",1737,226,74,21,26,8,24,13,2
1011488,53,30,1960,3,"female",629,44,21,0,0,0,0,0,0
1011491,49,12,1964,10,"female",390,12,8,1,8,1,8,0,0
1011493,38,26,1975,9,"female",415,35,17,10,8,10,4,0,4
1011501,37,13,1976,3,"male",285,9,8,6,3,0,0,6,3
1011508,21,12,1992,5,"female",89,11,7,107,29,99,23,8,6
1011509,22,7,1991,4,"female",273,274,72,0,0,0,0,0,0
1011515,30,10,1983,3,"female",360,6,1,2,1,2,1,0,0
1011520,16,25,1997,6,"female",442,130,73,380,529,288,321,92,208
1011525,21,22,1992,9,"female",393,52,41,477,322,477,264,0,58
1011538,103,30,1910,8,"male",616,490,438,341,238,287,213,54,25
1011564,20,20,1993,9,"male",765,326,265,0,17,0,6,0,11
1011577,35,31,1978,10,"female",590,49,21,34,57,26,51,8,6
1011578,23,30,1990,10,"male",1053,763,123,0,1,0,0,0,1
1011606,35,22,1978,12,"female",472,67,23,0,6,0,6,0,0
1011611,103,11,1910,10,"male",2306,19,10,0,2,0,2,0,0
1011613,55,11,1958,5,"female",881,23,15,2,1,0,0,2,1
1011634,28,15,1985,1,"male",1376,1481,512,453,1310,204,1051,249,259
1011653,26,20,1987,10,"female",18,36,33,2,4,2,1,0,3
1011675,64,30,1949,6,"female",1385,286,169,259,156,148,63,111,93
1011699,44,6,1969,4,"male",611,1,1,0,0,0,0,0,0
1011717,40,15,1973,12,"male",467,22,16,83,82,83,39,0,43
1011726,32,18,1981,4,"male",894,203,133,6,9,5,4,1,5
1011743,37,17,1976,9,"female",522,65,29,1580,302,1580,86,0,216
1011748,67,16,1946,9,"female",684,20,13,5,0,5,0,0,0
1011753,15,2,1998,4,"female",354,393,357,29,7,29,1,0,6
1011762,72,12,1941,10,"male",979,43,23,8,5,0,3,8,2
1011793,23,28,1990,12,"female",675,130,67,3,1,0,0,3,1
1011798,34,18,1979,11,"male",358,15,13,4,1,0,1,4,0
1011821,22,11,1991,9,"male",378,24,12,5,0,5,0,0,0
1011846,45,29,1968,1,"male",271,1,1,2,0,2,0,0,0
1011856,22,17,1991,12,"male",56,3,2,0,0,0,0,0,0
1011876,57,8,1956,5,"female",140,44,30,10,7,10,6,0,1
1011880,34,1,1979,1,"male",485,78,6,1,0,1,0,0,0
1011901,43,18,1970,7,"male",135,5,5,0,0,0,0,0,0
1011929,26,7,1987,3,"male",596,22,11,0,2,0,2,0,0
1011949,32,6,1981,7,"female",294,182,95,5,13,0,1,5,12
1011982,29,4,1984,5,"female",765,79,2,0,7,0,6,0,1
1012000,24,11,1989,7,"female",204,13,11,88,242,88,144,0,98
1012007,19,30,1994,8,"male",339,97,27,3,2,3,1,0,1
1012018,26,3,1987,3,"male",24,45,31,7,2,7,2,0,0
1012020,17,21,1996,9,"male",350,210,90,39,24,11,17,28,7
1012053,26,17,1987,8,"female",249,46,26,0,0,0,0,0,0
1012108,20,6,1993,9,"male",394,92,88,0,0,0,0,0,0
1012110,22,6,1991,11,"female",250,307,49,30,15,20,13,10,2
1012134,18,12,1995,7,"female",628,294,26,44,45,44,23,0,22
1012160,58,13,1955,11,"female",744,14,11,3,0,3,0,0,0
1012171,49,25,1964,1,"female",1475,76,25,265,97,265,49,0,48
1012174,68,27,1945,4,"male",1068,264,186,2,0,2,0,0,0
1012192,23,10,1990,2,"male",384,110,67,4,0,4,0,0,0
1012205,23,22,1990,4,"female",231,104,45,11,12,11,7,0,5
1012234,16,18,1997,1,"female",430,60,47,33,20,23,13,10,7
1012235,41,10,1972,2,"male",85,48,20,0,0,0,0,0,0
1012243,66,23,1947,9,"female",1353,114,41,184,10,184,9,0,1
1012252,16,12,1997,11,"male",195,120,51,5,3,5,3,0,0
1012293,25,28,1988,12,"male",430,50,43,1,0,1,0,0,0
1012294,15,27,1998,3,"male",198,1,0,2,0,2,0,0,0
1012296,23,10,1990,11,"female",420,20,12,2,1,2,1,0,0
1012368,26,8,1987,7,"male",1040,77,22,0,0,0,0,0,0
1012406,31,22,1982,11,"female",895,93,63,74,16,74,11,0,5
1012410,26,22,1987,5,"male",387,202,162,4,8,4,6,0,2
1012443,15,20,1998,11,"female",819,1041,675,2522,1012,2207,699,315,313
1012459,19,23,1994,12,"male",590,514,464,1,13,0,3,1,10
1012510,30,15,1983,3,"male",90,17,13,285,55,285,55,0,0
1012535,59,18,1954,8,"male",322,17,12,3,1,2,1,1,0
1012555,39,2,1974,9,"male",764,9,9,3,0,2,0,1,0
1012559,27,1,1986,1,"male",753,66,11,1,0,1,0,0,0
1012560,21,30,1992,11,"female",541,38,20,131,26,131,7,0,19
1012564,33,13,1980,6,"male",655,105,95,0,0,0,0,0,0
1012569,30,13,1983,7,"male",1038,254,128,30,27,5,25,25,2
1012588,25,8,1988,4,"male",502,68,58,1,0,1,0,0,0
1012596,100,5,1913,11,"female",2227,747,397,217,416,106,141,111,275
1012605,50,16,1963,10,"female",306,60,51,113,38,113,35,0,3
1012644,49,29,1964,6,"male",413,0,0,0,0,0,0,0,0
1012657,19,6,1994,2,"female",119,48,17,185,74,75,23,110,51
1012696,23,10,1990,12,"male",1435,1570,688,2682,1099,1259,715,1423,384
1012700,19,9,1994,5,"male",544,560,329,165,656,131,535,34,121
1012739,16,24,1997,7,"male",828,174,104,613,20,612,18,1,2
1012745,68,28,1945,8,"male",492,256,155,880,559,880,487,0,72
1012752,20,22,1993,2,"female",310,40,31,0,0,0,0,0,0
1012763,28,19,1985,7,"male",11,53,51,6,9,6,9,0,0
1012766,21,14,1992,1,"female",251,144,12,35,0,35,0,0,0
1012799,52,30,1961,4,"female",211,36,30,13,9,5,1,8,8
1012824,29,23,1984,6,"female",803,9,3,0,0,0,0,0,0
1012833,49,27,1964,12,"male",611,36,8,0,24,0,9,0,15
1012839,49,14,1964,2,"male",203,48,39,32,3,2,0,30,3
1012841,52,26,1961,11,"female",565,153,96,75,42,72,9,3,33
1012903,25,17,1988,1,"female",64,11,7,261,101,261,26,0,75
1012915,29,31,1984,1,"male",278,213,129,1,6,0,4,1,2
1012947,18,19,1995,7,"male",25,25,22,0,1,0,0,0,1
1012962,32,10,1981,9,"female",364,16,14,0,0,0,0,0,0
1012998,14,8,1999,2,"female",198,279,221,995,556,995,511,0,45
1013018,25,1,1988,1,"male",116,0,0,0,0,0,0,0,0
1013020,21,28,1992,10,"female",842,1010,439,2,9,2,8,0,1
1013026,43,23,1970,11,"female",221,147,75,53,40,0,5,53,35
1013044,103,1,1910,2,"female",504,82,43,6,2,6,2,0,0
1013059,69,27,1944,3,"female",894,22,13,597,27,0,8,597,19
1013081,23,20,1990,10,"female",41,16,15,10,0,10,0,0,0
1013121,31,29,1982,9,"female",1870,401,261,1563,2004,512,740,1051,1264
1013194,18,8,1995,8,"male",103,81,68,79,19,0,0,79,19
1013202,19,20,1994,12,"male",1408,627,235,7,14,7,13,0,1
1013221,41,12,1972,6,"female",570,20,9,4,0,4,0,0,0
1013248,20,27,1993,9,"male",652,438,351,27,1,5,1,22,0
1013250,58,21,1955,10,"male",312,14,10,1,1,1,1,0,0
1013253,44,24,1969,4,"male",244,52,15,4,3,4,2,0,1
1013305,17,1,1996,2,"male",325,46,38,0,0,0,0,0,0
1013306,27,10,1986,7,"male",690,526,354,1,35,1,21,0,14
1013307,68,1,1945,11,"male",593,3628,837,1386,921,797,676,589,245
1013308,37,24,1976,2,"female",559,74,48,187,105,187,105,0,0
1013311,76,22,1937,7,"male",2266,134,45,76,28,76,22,0,6
1013337,60,2,1953,1,"male",814,9,5,2,0,2,0,0,0
1013340,62,10,1951,6,"female",1064,176,69,0,1,0,1,0,0
1013367,108,2,1905,11,"female",1921,138,70,0,5,0,5,0,0
1013378,20,17,1993,11,"male",243,32,12,0,0,0,0,0,0
1013382,20,26,1993,12,"male",32,91,87,0,0,0,0,0,0
1013385,46,1,1967,1,"female",1699,107,32,420,203,416,113,4,90
1013387,53,31,1960,12,"male",9,2,2,0,0,0,0,0,0
1013425,47,18,1966,9,"female",275,33,20,34,2,34,2,0,0
1013431,23,22,1990,12,"male",274,557,299,459,749,459,650,0,99
1013443,45,20,1968,1,"male",246,8,7,1,1,1,1,0,0
1013470,30,3,1983,1,"male",653,9,6,0,0,0,0,0,0
1013504,30,18,1983,3,"male",541,194,133,4,1,4,1,0,0
1013541,24,12,1989,12,"male",143,3,2,2,0,2,0,0,0
1013553,64,28,1949,6,"female",536,10,5,0,0,0,0,0,0
1013585,60,20,1953,5,"female",2017,357,94,329,841,328,454,1,387
1013623,44,6,1969,6,"female",284,97,52,4,67,0,29,4,38
1013629,17,30,1996,4,"male",153,189,178,20,54,20,43,0,11
1013634,49,3,1964,5,"female",1048,118,57,163,325,146,121,17,204
1013652,20,22,1993,3,"male",607,116,56,2,23,0,19,2,4
1013663,17,4,1996,7,"male",651,109,35,0,0,0,0,0,0
1013664,16,18,1997,9,"female",493,241,108,9,5,9,5,0,0
1013672,15,22,1998,7,"female",309,407,276,51,286,51,204,0,82
1013673,85,3,1928,7,"female",565,25,19,5,1,3,1,2,0
1013705,42,8,1971,8,"male",490,0,0,0,0,0,0,0,0
1013713,20,17,1993,3,"male",386,189,147,9,3,0,0,9,3
1013717,43,2,1970,8,"male",378,100,72,3,0,2,0,1,0
1013720,22,29,1991,5,"female",271,15,9,3,0,3,0,0,0
1013725,22,8,1991,8,"male",216,354,297,399,152,399,123,0,29
1013756,30,3,1983,10,"male",155,9,9,0,0,0,0,0,0
1013759,18,9,1995,3,"male",519,89,80,0,7,0,7,0,0
1013764,31,20,1982,2,"male",482,119,85,0,0,0,0,0,0
1013775,56,27,1957,2,"female",396,55,23,40,43,37,33,3,10
1013786,19,4,1994,6,"male",471,134,106,31,36,30,32,1,4
1013802,53,15,1960,5,"female",2325,353,158,682,533,191,240,491,293
1013806,25,1,1988,1,"female",212,109,42,23,2,23,2,0,0
1013843,27,1,1986,5,"male",974,6,6,0,0,0,0,0,0
1013877,108,1,1905,8,"male",268,128,86,180,128,150,73,30,55
1013909,25,18,1988,4,"male",1204,100,63,1,18,1,8,0,10
